id,url,name,rank,longDescrip,shortDescrip,yearPublished,minPlayers,maxPlayers,bestPlayers,playTime,minTime,maxTime,age,thumbnail,votes,bggRating,avgRating,numWeights,complexity,playerPoll,publisher,gameType,mechanics,category
316554,https://boardgamegeek.com//boardgame/316554/dune-imperium,Dune: Imperium,23,"Some important links: The Official FAQ, the Unofficial FAQ, and an Automa (solo and 2p) Overview","Influence, intrigue, and combat in the universe of Dune.",2020,1,4,2,120,60,120,14,https://cf.geekdo-images.com/PhjygpWSo-0labGrPBMyyg__thumb/img/JGgY-nBmkyB8WRp8vcoBLlNMQ5U=/fit-in/200x150/filters:strip_icc()/pic5666597.jpg,13510,7.92889,8.31456,478,2.9644,"['Card Drafting', 'Card Play Conflict Resolution', 'Deck, Bag, and Pool Building', 'Force Commitment', 'Solo / Solitaire Game', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers', 'Worker Placement']",Dire Wolf,"['Strategy Games', 'Thematic Games']","['Card Drafting', 'Card Play Conflict Resolution', 'Deck, Bag, and Pool Building', 'Force Commitment', 'Solo / Solitaire Game', 'Take That', 'Turn Order: Progressive', 'Variable Player Powers', 'Worker Placement']","['Movies / TV / Radio theme', 'Novel-based', 'Political', 'Science Fiction']"
205637,https://boardgamegeek.com//boardgame/205637/arkham-horror-card-game,Arkham Horror: The Card Game,24,"Something evil stirs in Arkham, and only you can stop it. Blurring the traditional lines between role-playing and card game experiences, Arkham Horror: The Card Game is a Living Card Game of Lovecraftian mystery, monsters, and madness!",Investigate the horrors of Arkham while courting cosmic doom.,2016,1,2,1,120,60,120,14,https://cf.geekdo-images.com/RdCWCXPnBGSxoOhk5Hkq_g__thumb/img/QyBd2yZWmWOdudkHw0YF1__74ak=/fit-in/200x150/filters:strip_icc()/pic6530423.jpg,32442,7.92862,8.16554,1047,3.4737,"['Action Points', 'Area Movement', 'Communication Limits', 'Cooperative Game', 'Deck Construction', 'Deck, Bag, and Pool Building', 'Events', 'Hand Management', 'Map Deformation', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",Fantasy Flight Games,"['Customizable Games', 'Thematic Games']","['Action Points', 'Area Movement', 'Communication Limits', 'Cooperative Game', 'Deck Construction', 'Deck, Bag, and Pool Building', 'Events', 'Hand Management', 'Map Deformation', 'Modular Board', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']","['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Horror', 'Novel-based']"
183394,https://boardgamegeek.com//boardgame/183394/viticulture-essential-edition,Viticulture Essential Edition,25,"In Viticulture, the players find themselves in the roles of people in rustic, pre-modern Tuscany who have inherited meager vineyards. They have a few plots of land, an old crushpad, a tiny cellar, and three workers. They each have a dream of being the first to call their winery a true success.",Create the most prosperous winery in Italy from the Tuscan vineyard you've inherited.,2015,1,6,1,90,45,90,13,https://cf.geekdo-images.com/l_PRU2lVlX9seScRFcvFlA__thumb/img/pULDtVd75QZgGfvSMhr6Rs07vK8=/fit-in/200x150/filters:strip_icc()/pic6500949.jpg,34051,7.89567,8.06054,1018,2.8929,"['Contracts', 'Hand Management', 'Solo / Solitaire Game', 'Turn Order: Auction', 'Victory Points as a Resource', 'Worker Placement', 'Worker Placement, Different Worker Types']",Stonemaier Games,['Strategy Games'],"['Contracts', 'Hand Management', 'Solo / Solitaire Game', 'Turn Order: Auction', 'Victory Points as a Resource', 'Worker Placement', 'Worker Placement, Different Worker Types']","['Economic', 'Farming']"
237182,https://boardgamegeek.com//boardgame/237182/root,Root,26,Root is a game of adventure and war in which 2 to 4 (1 to 6 with the 'Riverfolk' expansion) players battle for control of a vast wilderness.,Decide the fate of the forest as woodland factions fight for contrasting goals.,2018,2,4,3,90,60,90,10,https://cf.geekdo-images.com/JUAUWaVUzeBgzirhZNmHHw__thumb/img/ACovMZzGGIsBRyEQXFnsT8282NM=/fit-in/200x150/filters:strip_icc()/pic4254509.jpg,30649,7.88396,8.09847,1226,3.7064,"['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Variable Player Powers', 'Variable Set-up']",Leder Games,"['Strategy Games', 'Wargames']","['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Variable Player Powers', 'Variable Set-up']","['Animals', 'Fantasy', 'Wargame']"
164928,https://boardgamegeek.com//boardgame/164928/orleans,Orléans,27,"During the medieval goings-on around Orl&eacute;ans, you must assemble a following of farmers, merchants, knights, monks, etc. to gain supremacy through trade, construction and science in medieval France.","Craftsmen, scholars & monks can help you reign supreme—but who will turn up to help?",2014,2,4,2,90,90,90,12,https://cf.geekdo-images.com/nagl1li6kYt9elV9jbfVQw__thumb/img/ykeqdM_Naz4IiqOgyB1arzteOiU=/fit-in/200x150/filters:strip_icc()/pic6228507.jpg,24289,7.88378,8.07534,848,3.0413,"['Deck, Bag, and Pool Building', 'Point to Point Movement', 'Turn Order: Progressive', 'Worker Placement']",dlp games,['Strategy Games'],"['Deck, Bag, and Pool Building', 'Point to Point Movement', 'Turn Order: Progressive', 'Worker Placement']","['Medieval', 'Religious', 'Travel']"
96848,https://boardgamegeek.com//boardgame/96848/mage-knight-board-game,Mage Knight Board Game,28,"The Mage Knight board game puts you in control of one of four powerful Mage Knights as you explore (and conquer) a corner of the Mage Knight universe under the control of the Atlantean Empire. Build your army, fill your deck with powerful spells and actions, explore caves and dungeons, and eventually conquer powerful cities controlled by this once-great faction!  In competitive scenarios, opposing players may be powerful allies, but only one will be able to claim the land as their own.  In cooperative scenarios, the players win or lose as a group.  Solo rules are also included.","Build your hero’s spells, abilities, and artifacts as you explore & conquer cities.",2011,1,4,0,240,60,240,14,https://cf.geekdo-images.com/DUO2hz9AlLOH8p9ED-lCWg__thumb/img/0bWDfnjzYebauQZrHmjyHkuUttI=/fit-in/200x150/filters:strip_icc()/pic1083380.jpg,29257,7.87989,8.0998,2473,4.3275,"['Card Drafting', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",WizKids,"['Strategy Games', 'Thematic Games']","['Card Drafting', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']","['Adventure', 'Exploration', 'Fantasy', 'Fighting']"
199792,https://boardgamegeek.com//boardgame/199792/everdell,Everdell,29,"Within the charming valley of Everdell, beneath the boughs of towering trees, among meandering streams and mossy hollows, a civilization of forest critters is thriving and expanding. From Everfrost to Bellsong, many a year have come and gone, but the time has come for new territories to be settled and new cities established. You will be the leader of a group of critters intent on just such a task. There are buildings to construct, lively characters to meet, events to host&mdash;you have a busy year ahead of yourself. Will the sun shine brightest on your city before the winter moon rises?",Use resources to build a village of critters and constructions in this woodland game.,2018,1,4,3,80,40,80,13,https://cf.geekdo-images.com/fjE7V5LNq31yVEW_yuqI-Q__thumb/img/Cf_mYxR_VvdjTEPXseSurni2JNI=/fit-in/200x150/filters:strip_icc()/pic3918905.png,27814,7.86636,8.09229,845,2.8178,"['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Income', 'Solo / Solitaire Game', 'Variable Set-up', 'Worker Placement']",Starling Games (II),"['Family Games', 'Strategy Games']","['Card Drafting', 'End Game Bonuses', 'Hand Management', 'Income', 'Solo / Solitaire Game', 'Variable Set-up', 'Worker Placement']","['Animals', 'Card Game', 'City Building', 'Fantasy']"
3076,https://boardgamegeek.com//boardgame/3076/puerto-rico,Puerto Rico,30,"In Puerto Rico, players assume the roles of colonial governors on the island of Puerto Rico. The aim of the game is to amass victory points by shipping goods to Europe or by constructing buildings.","Ship goods, construct buildings, and choose roles that benefit you more than others.",2002,3,5,3,150,90,150,12,https://cf.geekdo-images.com/QFiIRd2kimaMqTyWsX0aUg__thumb/img/5fLo89ChZH6Wzukk36bhZ-EpBS0=/fit-in/200x150/filters:strip_icc()/pic158548.jpg,65157,7.84004,7.96922,6058,3.277,"['Action Drafting', 'End Game Bonuses', 'Follow', 'Hidden Victory Points', 'Increase Value of Unchosen Resources', 'Turn Order: Progressive', 'Variable Phase Order']",alea,['Strategy Games'],"['Action Drafting', 'End Game Bonuses', 'Follow', 'Hidden Victory Points', 'Increase Value of Unchosen Resources', 'Turn Order: Progressive', 'Variable Phase Order']","['City Building', 'Economic', 'Farming']"
175914,https://boardgamegeek.com//boardgame/175914/food-chain-magnate,Food Chain Magnate,31,"&quot;Lemonade? They want lemonade? What is the world coming to? I want commercials for burgers on all channels, every 15 minutes. We are the Home of the Original Burger, not a hippie health haven. And place a billboard next to that new house on the corner. I want them craving beer every second they sit in their posh new garden.&quot; The new management trainee trembles in front of the CEO and tries to politely point out that... &quot;How do you mean, we don't have enough staff? The HR director reports to you. Hire more people! Train them! But whatever you do, don't pay them any real wages. I did not go into business to become poor. And fire that discount manager, she is only costing me money. From now on, we'll sell gourmet burgers. Same crap, double the price. Get my marketing director in here!&quot;",Strategically hire and manage your workforce to outcompete rival fast food chains.,2015,2,5,1,240,120,240,14,https://cf.geekdo-images.com/Wtxml94LAXsIWQCxGPS63Q__thumb/img/LKU2KoMev222qUIKyNqaCF_ZLPY=/fit-in/200x150/filters:strip_icc()/pic2649434.png,15175,7.83154,8.11619,779,4.199,"['Card Drafting', 'Delayed Purchase', 'Income', 'Market', 'Modular Board', 'Network and Route Building', 'Simultaneous Action Selection']",Splotter Spellen,['Strategy Games'],"['Card Drafting', 'Delayed Purchase', 'Income', 'Market', 'Modular Board', 'Network and Route Building', 'Simultaneous Action Selection']","['Economic', 'Industry / Manufacturing']"
102794,https://boardgamegeek.com//boardgame/102794/caverna-cave-farmers,Caverna: The Cave Farmers,32,"Following along the same lines as its predecessor (Agricola), Caverna: The Cave Farmers is a worker-placement game at heart, with a focus on farming. In the game, you are the bearded leader of a small dwarf family that lives in a little cave in the mountains. You begin the game with a farmer and his spouse, and each member of the farming family represents an action that the player can take each turn. Together, you cultivate the forest in front of your cave and dig deeper into the mountain. You furnish the caves as dwellings for your offspring as well as working spaces for small enterprises.","From a simple cave, expand your dwarven home through mining, agriculture, and more.",2013,1,7,4,210,30,210,12,https://cf.geekdo-images.com/rz22tqa5PCYvK9oDjIbvxg__thumb/img/3Ae-ieYpDv6w0vuNsGjOmXdcCrU=/fit-in/200x150/filters:strip_icc()/pic1790789.jpg,29570,7.82889,8.00358,1505,3.7887,"['Automatic Resource Growth', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement']",Lookout Games,['Strategy Games'],"['Automatic Resource Growth', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Claim Action', 'Worker Placement']","['Animals', 'Economic', 'Fantasy', 'Farming']"
170216,https://boardgamegeek.com//boardgame/170216/blood-rage,Blood Rage,33,&quot;Life is Battle; Battle is Glory; Glory is ALL&quot;,Ragnarök has come! Secure your place in Valhalla in epic Viking battles.,2015,2,4,4,90,60,90,14,https://cf.geekdo-images.com/HkZSJfQnZ3EpS214xtuplg__thumb/img/NLhVdU8xazrgS5dA6nVCYmN2DNI=/fit-in/200x150/filters:strip_icc()/pic2439223.jpg,37080,7.81758,7.9936,1235,2.8777,"['Action Points', 'Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Card Play Conflict Resolution', 'Drafting', 'Hand Management', 'Memory', 'Simultaneous Action Selection']",Cool Mini Or Not,['Strategy Games'],"['Action Points', 'Area Majority / Influence', 'Area Movement', 'Card Drafting', 'Card Play Conflict Resolution', 'Drafting', 'Hand Management', 'Memory', 'Simultaneous Action Selection']","['Fantasy', 'Fighting', 'Miniatures', 'Mythology']"
266507,https://boardgamegeek.com//boardgame/266507/clank-legacy-acquisitions-incorporated,Clank!: Legacy – Acquisitions Incorporated,34,"Clank! Legacy: Acquisitions Incorporated extends the deck-building fun of Clank! with legacy-style gameplay! Found your own franchise of the legendary adventuring company Acquisitions Incorporated, and shepherd your fledgling treasure-hunters to immortal corporate glory over the course of multiple games. Your game board, your deck, and your world change as you play to create a unique campaign tailored to your adventuring party. Be cunning, be bold, and most importantly be ready...","""Go forth, be bold, and ACQUIRE!"" in this campaign version of ""Clank!""",2019,2,4,3,120,90,120,13,https://cf.geekdo-images.com/hc2NDafu5c24iLJh_IZmyg__thumb/img/8TA1Gn7jERN4yhtXD-xBCGk-QfM=/fit-in/200x150/filters:strip_icc()/pic4885780.png,4696,7.81316,8.6944,79,2.6962,"['Card Drafting', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Events', 'Legacy Game', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Once-Per-Game Abilities', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Variable Player Powers', 'Variable Set-up']",Dire Wolf,['Thematic Games'],"['Card Drafting', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Events', 'Legacy Game', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Once-Per-Game Abilities', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Variable Player Powers', 'Variable Set-up']","['Adventure', 'Fantasy', 'Miniatures']"
31260,https://boardgamegeek.com//boardgame/31260/agricola,Agricola,35,Description from BoardgameNews,Build your farmstead by sowing fields and raising livestock. But don't forget to eat!,2007,1,5,2,150,30,150,12,https://cf.geekdo-images.com/dDDo2Hexl80ucK1IlqTk-g__thumb/img/GHGdnCfeysoP_34gLnofJcNivW8=/fit-in/200x150/filters:strip_icc()/pic831744.jpg,65772,7.81219,7.92833,6091,3.6395,"['Advantage Token', 'Automatic Resource Growth', 'Drafting', 'Enclosure', 'Hand Management', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']",Lookout Games,['Strategy Games'],"['Advantage Token', 'Automatic Resource Growth', 'Drafting', 'Enclosure', 'Hand Management', 'Increase Value of Unchosen Resources', 'Solo / Solitaire Game', 'Turn Order: Claim Action', 'Variable Player Powers', 'Worker Placement']","['Animals', 'Economic', 'Farming']"
276025,https://boardgamegeek.com//boardgame/276025/maracaibo,Maracaibo,36,"Maracaibo, the new strategy game for 1-4 players by Alexander Pfister, is set in the Caribbean during the 17th century. The players try to increase their influence in three nations in four rounds with a play time of 40 minutes per player.",Seafarers journey to obtain wealth and fame in the 17th century Caribbean.,2019,1,4,1,120,30,120,12,https://cf.geekdo-images.com/rMNa0k05zMdKgSEp26Q3Tw__thumb/img/lVlnhYyxlZb3WuKZJHLoJcFHEjs=/fit-in/200x150/filters:strip_icc()/pic4917407.jpg,10370,7.79594,8.21281,582,3.8935,"['Contracts', 'End Game Bonuses', 'Events', 'Hand Management', 'Income', 'Movement Points', 'Narrative Choice / Paragraph', 'Point to Point Movement', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Stock Holding', 'Sudden Death Ending', 'Tech Trees / Tech Tracks', 'Track Movement', 'Variable Set-up']",Game's Up,['Strategy Games'],"['Contracts', 'End Game Bonuses', 'Events', 'Hand Management', 'Income', 'Movement Points', 'Narrative Choice / Paragraph', 'Point to Point Movement', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Solo / Solitaire Game', 'Stock Holding', 'Sudden Death Ending', 'Tech Trees / Tech Tracks', 'Track Movement', 'Variable Set-up']","['Economic', 'Exploration', 'Pirates']"
